id,name,phone,address,lat,lng
49,風采門市(1.2.3樓),02-23701411,台北市中正區延平南路103號,25.042089999999998,121.50966499999998
10,保平門市,02-25539910,台北市大同區延平北路二段198號,25.058962,121.5113595
78,新倫門市,02-25798783,台北市松山區八德路三段74巷10號,25.0477427,121.5524128
46,錦州門市,02-25372396,台北市中山區錦州街219號1樓,25.060434100000002,121.5321888
11,承德門市,02-25491889,台北市大同區承德路一段29號、長安西路59號,25.050934100000003,121.51729820000001
53,公保門市,02-23883919,台北市中正區信陽街2號,25.044586499999998,121.5167517
7,劍潭門市,02-28833490,台北市士林區劍潭路13號1樓,25.084209,121.52301200000001
4,基河門市,02-28839403,台北市士林區基河路128號,25.0885889,121.523195
71,新泉源門市(1.2樓),02-28916207,台北市北投區中和街294號,25.140643,121.500198
67,景運門市,02-29334284,台北市文山區景中街3號,24.993129,121.5415347
15,頂東門市,02-27769375,台北市大安區大安路一段43號1樓,25.043469,121.5462635
18,臥龍門市,02-27089042,台北市大安區和平東路3段7號1樓,25.024964,121.54693700000001
88,慶城門市,02-25468135,台北市松山區慶城街14號,25.053151100000004,121.5451767
84,新建華門市,02-27136574,台北市松山區南京東路四段137號1樓,25.0518257,121.5553378
86,敦北門市,02-25469332,台北市松山區敦化北路147號,25.053875100000003,121.5493551
63,大湖門市,02-27954291,台北市內湖區成功路四段363號,25.0844497,121.600251
9,權德門市,02-25994211,台北市大同區民權西路145號,25.0631558,121.51662579999999
90,永吉門市,02-27651954,台北市信義區永吉路30巷104號,25.043421,121.56863840000001
39,興北門市,02-25140522,台北市中山區復興北路164號,25.0535134,121.5437149
95,永春門市,02-27654530,台北市信義區忠孝東路五段361、363號,25.041023100000004,121.5745955
25,大安門市,02-27080127,台北市大安區信義路四段54號,25.033151899999996,121.5452453
105,大成都門市,02-23830143,台北市萬華區成都路52、54號,25.042661300000002,121.50604950000002
98,松捷門市(B1(B3.B4)),02-27483828,台北市信義區松山路11號,25.0491901,121.57829939999999
24,安和門市,02-27083614,台北市大安區信義路四段261號,25.033399,121.55399550000001
44,晴安門市(1樓、B1),02-25955807,台北市中山區農安街14號,25.064851899999997,121.5244321
36,林森門市,02-25684741,台北市中山區林森北路282-1號,25.0555205,121.52533000000001
103,後山埤門市,02-27859509,台北市南港區忠孝東路六段8號1樓,25.0453665,121.5831192
38,新松江門市(1、2樓),02-25423134,台北市中山區長安東路二段51號,25.048592499999998,121.532439
43,吉林門市,02-25968673,台北市中山區農安街129號1樓,25.064935600000002,121.53007779999999
93,北醫門市,02-27201452,台北市信義區吳興街265號,25.026954999999997,121.5638068
82,吉祥門市,02-27656322,台北市松山區南京東路五段156號,25.0512231,121.56290849999999
76,新尊吉門市,02-28218193,台北市北投區實踐街30號,25.1150016,121.50848570000001
70,萬隆門市,02-89317412,台北市文山區羅斯福路五段216之2號1樓,25.002326999999998,121.53856040000001
31,北安門市(2F之7),02-85096406,台北市中山區北安路616號1樓及608巷3號,25.08238,121.54906000000001
33,權站門市,02-25221786,台北市中山區民權西路40及40-1號,25.0626027,121.521106
94,新虎林門市(1.2樓),02-87868269,台北市信義區忠孝東路5段468號,25.04066,121.57682700000001
37,林北門市,02-25428595,台北市中山區林森北路411號,25.0597579,121.52566259999999
2,仕運門市,02-28837471,台北市士林區中正路235巷2號,25.0950274,121.52594930000001
68,萬芳門市,02-29336436,台北市文山區興隆路三段88號,24.999599300000003,121.5567291
108,新青年門市,02-23327594,台北市萬華區青年路8號,25.026191,121.50618500000002
20,新統領門市,02-87710951,台北市大安區忠孝東路4段181巷6號,25.0419442,121.55070459999999
40,復錦門市,02-25022904,台北市中山區復興北路354號,25.0602595,121.5439216
22,延吉門市,02-87714448,台北市大安區忠孝東路四段250號,25.041149899999997,121.554327
73,光明門市,02-28913893,台北市北投區光明路29、31號,25.132694600000004,121.49927269999999
26,新信維門市,02-27013614,台北市大安區信義路四段74號(康是美),25.033151899999996,121.5452453
100,莊敬門市,02-27209049,台北市信義區莊敬路466-1、466-2、472號,25.026595,121.56806409999999
109,漢中門市(1.2.3樓),02-23815329,台北市萬華區漢中街47號,25.044207,121.507549
41,復興門市,02-27505414,台北市中山區復興北路62號,25.050458499999998,121.54380479999999
77,台安門市,02-27510525,台北市松山區八德路二段435號,25.048344399999998,121.54689990000001
74,明德門市,02-28238952,台北市北投區明德路88號,25.109351500000002,121.5195639
59,新湖門市,02-26279415,台北市內湖區內湖路一段287號,25.0823473,121.56696740000001
64,文湖門市,02-87914357,台北市內湖區成功路四段56號1樓,25.0824382,121.59237959999999
52,新通運門市(B1),02-23821673,台北市中正區忠孝西路一段50-1號,25.0464951,121.515575
81,民東門市,02-25457623,台北市松山區民權東路三段104號,25.061915,121.54482050000001
32,新雙連門市,02-25117308,台北市中山區民生西路23號,25.057876899999997,121.5213463
6,芝山門市,02-28347494,台北市士林區福華路164巷6號,25.1042621,121.5227731
1,大東運門市(1.2.3樓),02-28835386,台北市士林區大東路11之6號,25.087017899999996,121.52527450000001
42,薇閣門市,02-85021684,台北市中山區敬業三路11號,25.0835286,121.55564270000002
28,微風門市,02-27754585,台北市大安區復興南路一段125號1樓,25.0433357,121.5440383
65,明湖門市,02-26335494,台北市內湖區東湖路47號1樓,25.0689053,121.61422009999998
54,新中正門市(1、2樓),02-23967058,台北市中正區信義路二段1號,25.0356014,121.5246235
87,松航門市(松山機場國際航廈1F),02-25464573,台北市松山區敦化北路340-9號,25.0636811,121.5518476
21,明曜門市,02-87714435,台北市大安區忠孝東路四段216巷32弄20號1樓,25.039831799999998,121.5519591
57,新衡運門市,02-23703393,台北市中正區衡陽路93號,25.042436,121.510236
61,麗湖門市,02-87510323,台北市內湖區內湖路一段737巷47號,25.0802885,121.579066
12,南西門市,02-25491678,台北市大同區南京西路316號,25.053913,121.51299999999999
17,安居門市(1樓、B1),02-87325645,台北市大安區安居街5號,25.021189800000002,121.55527279999998
19,亭運門市,02-23213281,台北市大安區和平東路一段21號1樓,25.027277800000004,121.52300679999999
79,新民新門市,02-37652339,台北市松山區民生東路五段119-1號1樓,25.058838899999998,121.560829
48,同安門市,02-23671705,台北市中正區同安街41之1號,25.024795899999997,121.52246720000001
27,新通化門市,02-27555276,台北市大安區通化街28號,25.031315799999998,121.55407009999999
62,葫洲門市,02-26309825,台北市內湖區民權東路6段296巷33號,25.0719396,121.60644170000002
56,漢寧門市(1樓右邊部份),02-23120975,台北市中正區漢口街一段3、5、9、11號,25.0452409,121.51467340000002
72,總運門市,02-28219942,台北市北投區石牌路二段46號,25.115804500000003,121.51586999999999
99,六張犁門市,02-27338499,台北市信義區基隆路二段201-1號1樓及崇德街3號1樓,25.0245142,121.5531854
89,饒河門市,02-27489583,台北市松山區饒河街247號,25.050978399999998,121.57736240000001
45,興安門市,02-25176433,台北市中山區興安街97號,25.0561891,121.5433995
80,新東門市,02-27479824,台北市松山區民生東路五段236號,25.0588639,121.5661365
8,德行門市,02-28317730,台北市士林區德行東路109巷106號1樓,25.111009699999997,121.52887720000001
69,興隆門市,02-22348210,台北市文山區興隆路四段155號1樓,24.9846595,121.5617725
5,文大門市,02-28623563,台北市士林區華岡路55號(大忠館),25.137222199999997,121.54111110000001
14,酒泉門市,02-25955693,台北市大同區酒泉街66號,25.0718451,121.5154509
46,橋站門市(環球板橋店--板橋火車站B1),02-89699202,新北市板橋區縣民大道2段7號,25.0147194,121.46343329999999
49,麗林門市,02-26014971,新北市林口區中正路179、181號1樓,25.077339399999996,121.392315
25,五股門市,02-82927214,新北市五股區成泰路二段71、73號,25.08376,121.4379871
20,新連城門市(1.2樓),02-22235901,新北市中和區連城路353號,24.9960482,121.48790149999999
52,新麗林門市(1.2樓),02-86012468,新北市林口區竹林路46號,25.0774318,121.387173
44,新城門市(B1),02-29648508,新北市板橋區新站路28號,25.013651,121.466765
76,福壽門市,02-89922521,新北市新莊區福壽街88號1樓,25.049877399999996,121.45828130000001
74,民安門市(1、2樓),02-22044394,新北市新莊區民安路151號,25.0238152,121.42549009999999
22,景和門市,02-22432846,新北市中和區景安路162號一樓,24.9929304,121.5046764
82,長榮門市,02-82860546,新北市蘆洲區長榮路418號,25.0881905,121.4595578
45,板高門市(B1),02-89697494,新北市板橋區縣民大道2段7號,25.0147194,121.46343329999999
30,竹林門市,02-89250872,新北市永和區竹林路199號1樓,25.0092599,121.5208242
38,新遠板門市 (B1(295)),02-29567290,新北市板橋區中山路一段152號,25.010960100000002,121.46445359999998
62,深坑門市(1.2樓),02-26628644,新北市深坑區北深路3段249號,25.0043121,121.5993123
37,板站門市(1、2樓),02-29643571,新北市板橋區中山路一段13號,25.008159600000003,121.45996480000001
31,得和門市,02-29403425,新北市永和區得和路376號1樓,24.999278399999998,121.5246159
40,華德門市,02-89675962,新北市板橋區四川路二段47巷1弄1號1樓,24.9950707,121.45415179999999
43,慶達門市,02-29538401,新北市板橋區國慶路147號,24.9961531,121.4613356
83,三民門市,02-82858984,新北市蘆洲區復興路76、78號,25.0865514,121.4750412
58,馬偕門市,02-88095683,新北市淡水區民生路56號,25.1378478,121.46205220000002
5,台北橋門市,02-29847293,新北市三重區重新路2段5號1樓,25.062816,121.499078
55,淡金門市(1、2樓),02-26297495,新北市淡水區中山北路一段103號,25.1765607,121.44246909999998
7,菜寮門市,02-29747932,新北市三重區重新路3段146、148號1樓,25.059502,121.49151599999999
60,英專門市,02-26206912,新北市淡水區英專路25號,25.169862,121.44545
14,新延和門市,02-22645952,新北市土城區立德路105號,24.987553,121.46385900000001
78,樹站門市,02-26819279,新北市樹林區後站街10號,24.9915246,121.42392949999999
56,淡捷門市,02-26227640,新北市淡水區中正路1號,25.1748783,121.43273909999998
24,新和運,02-29435263,新北市中和區興南路一段55-1號,24.9901818,121.51078020000001
12,城美門市,02-22662644,新北市土城區中央路二段181、183號1樓,24.975897,121.442229
33,汐成門市(1、2樓),02-86921496,新北市汐止區建成路80號,25.073293600000003,121.6627847
29,頂站門市(1、2樓),02-29219383,新北市永和區永和路二段241-1號,25.0147075,121.5155504
27,永仁門市,02-29263793,新北市永和區仁愛路150號1樓,25.0130075,121.5108806
3,五華門市,02-89858796,新北市三重區五華街126號,25.083335,121.4917547
4,龍門門市(1.2樓),02-29763449,新北市三重區仁愛街39、41號,25.071607699999998,121.4967881
19,員山門市(1、2樓),02-22215632,新北市中和區員山路325-3號,25.0009245,121.4811328
26,永百門市(1、2樓),02-29276071,新北市永和區中山路一段222、224號,25.008298899999996,121.508117
6,天台門市,02-29740760,新北市三重區重新路2段78號,25.061823800000003,121.4973065
68,新大坪門市,02-89145984,新北市新店區民權路17號,24.98271,121.542106
11,長峽門市(1、2樓),02-86723435,新北市三峽區民生街106號,24.935463000000002,121.3736131
47,大翠運門市,02-82526634,新北市板橋區雙十路二段142號,25.029262300000003,121.47358390000001
50,未來門市(1.2樓),02-26015847,新北市林口區仁愛路二段516號,25.0777629,121.37362479999999
16,新海山門市(1.2樓),02-22646815,新北市土城區裕民路86號,24.986957999999998,121.45004399999999
34,新台門市(1、2樓),02-86421734,新北市汐止區新台五路一段183號,25.0632174,121.65537649999999
79,樹運門市,02-86755335,新北市樹林區博愛一街37號1樓,24.9909868,121.4259943
8,湯城門市,02-29992243,新北市三重區重新路5段609巷10之5號,25.046589,121.46819199999999
84,新鶯歌門市(1.2樓),02-26798406,新北市鶯歌區建國路226號,24.9536192,121.34860559999998
1,長壽門市,02-29760245,新北市三重區三和路二段75號1樓,25.0682005,121.49999299999999
54,泰山門市(1.2樓),02-85314804,新北市泰山區泰林路二段189號,25.0610991,121.433356
64,新正門市,02-29162842,新北市新店區中正路234號1樓,24.9730408,121.5398951
73,頂盛門市,02-22040804,新北市新莊區民安西路135號1樓,25.0172422,121.42652199999999
32,汐站門市,02-86923426,新北市汐止區忠孝東路265號,25.0679845,121.6632423
48,雙十門市,02-22545663,新北市板橋區雙十路三段28號1樓,25.030964,121.47133500000001
41,民治門市,02-22508523,新北市板橋區民治街125號1樓,25.0308562,121.4780867
57,淡大門市(1樓、B1),02-26215373,新北市淡水區北新路182巷5弄48號,25.1773266,121.4491239
70,康莊門市,02-29906871,新北市新莊區中平路301號1樓,25.051428100000003,121.44456559999999
65,新興門市,02-29107021,新北市新店區中正路31號,24.9695098,121.5450861
36,新汐樟門市,02-26904076,新北市汐止區樟樹一路132號,25.064599800000003,121.6422389
9,集美門市,02-29745748,新北市三重區集美街204號,25.054038000000002,121.49101200000001
15,延德門市,02-22641439,新北市土城區延吉街239號,24.984914,121.46793500000001
59,民竹門市,02-88097329,新北市淡水區民族路60號1樓,25.1358071,121.4620709
42,亞東門市(1樓、B1),02-89668217,新北市板橋區南雅南路二段128號,24.9969807,121.45193629999999
61,新學府門市,02-26224754,新北市淡水區學府路13號,25.168308399999997,121.4474765
66,德運門市,02-29162841,新北市新店區北新路一段307號,24.96784,121.541278
67,七張門市,02-89111640,新北市新店區北新路二段107號,24.9745943,121.5427574
28,頂運門市,02-29294322,新北市永和區永和路二段116號,25.011976500000003,121.51524669999999
2,三和門市,02-82876587,新北市三重區三和路四段109號,25.07726,121.4868419
23,景新門市,02-29400574,新北市中和區景新街440號,24.9881616,121.51315320000002
35,北峰門市,02-26933249,新北市汐止區福德一路262號1樓,25.0644669,121.6330044
71,新新莊門市,02-29949247,新北市新莊區中正路164號1樓,25.0360173,121.45115690000002
63,福民門市,02-22194971,新北市新店區中央路147號1樓,24.973328,121.530176
77,樹華門市(1、2樓),02-86848699,新北市樹林區中華路130號,24.9804514,121.4173568
39,埔運門市,02-22550478,新北市板橋區文化路一段391號,25.021968899999997,121.46705800000001
80,義民門市(1、2樓),02-82815071,新北市蘆洲區民族路126、128號,25.085546,121.47904790000001
17,新頂旺門市(B1),02-22286348,新北市中和區中山路三段122號,25.0089557,121.4746885
21,景安門市,02-22464434,新北市中和區景平路506、508號1樓,24.9938275,121.5039459
72,昌平門市,02-29900832,新北市新莊區中原路139號,25.054103,121.45448600000002
75,幸福門市(1、2樓),02-29906863,新北市新莊區幸福路762號,25.0491992,121.4472172
81,蘆安門市,02-82850663,新北市蘆洲區長安街123號,25.0812423,121.46097160000001
69,北新門市,02-29118744,新北市新店區民權路39號,24.9827914,121.54058359999999
10,北大門市,02-86714233,新北市三峽區大學路154號,24.9451113,121.3738399
51,林口門市,02-26005844,新北市林口區文化三路一段327、329號,25.0723754,121.3642844
53,十八甲門市,02-85317472,新北市泰山區全興路214號、仁愛路132號,25.0562773,121.43409409999998
13,永寧門市,02-22696248,新北市土城區中央路三段108、110號,24.966526,121.435354
18,永安門市,02-29265891,新北市中和區中和路362號1樓,25.0018098,121.5105202
2,新大溪門市,03-3882619,桃園市大溪區慈湖路127號1樓,24.881086899999996,121.28888799999999
4,海合門市(1、2樓),03-4224904,桃園市中壢區六和路76號,24.9634468,121.2242375
7,中原門市,03-4381297,桃園市中壢區實踐路78號1樓,24.9553611,121.2409527
16,南平門市,03-3589573,桃園市桃園區同安街442號1樓,25.0193079,121.30149569999999
8,壢永門市,03-4558392,桃園市中壢區福州二街396號1樓,24.9675867,121.23172220000001
19,新龍安門市,03-3602109,桃園市桃園區龍安街134號,24.9904217,121.27992140000002
14,新正昌門市,03-3338661,桃園市桃園區中正路568號,25.0038892,121.3053182
21,龍潭門市,03-4991093,桃園市龍潭區中正路180、182號,24.865491,121.21684779999998
27,南崁門市,03-3128166,桃園市蘆竹區南竹路一段66號1樓,25.047082500000002,121.29136399999999
15,雙安門市,03-3471721,桃園市桃園區民生路86號1樓,24.991789899999997,121.3144797
25,蘆竹門市(1.2樓),03-3114672,桃園市蘆竹區中山路42號,25.053418899999997,121.2999841
12,藝文門市(1.2樓),03-3259756,桃園市桃園區中正路1063號,25.0158133,121.29850249999998
22,中興門市(1.2樓),03-3507497,桃園市龜山區中興路一段14.16號,24.993655800000003,121.33776909999999
1,八德門市(1.2樓),03-3611446,桃園市八德區介壽路一段836、838號,24.9614501,121.2996426
11,統翔門市,03-2288547,桃園市桃園區中平路91號1樓,24.988124300000003,121.2928239
17,國際門市,03-3694806,桃園市桃園區國際路一段1193號,24.989392000000002,121.28855700000001
5,內壢門市(1、2樓),03-4514413,桃園市中壢區忠孝路64、66號,24.974196,121.2562561
18,桃府門市,03-3368901,桃園市桃園區縣府路306號,24.9927618,121.2999251
20,大成門市,03-4883401,桃園市楊梅區大成路68號,24.9097811,121.14572079999999
9,龍東門市,03-4366440,桃園市中壢區龍東路215、217號,24.9302126,121.2534394
10,大業門市,03-3479178,桃園市桃園區大業路一段150號1樓,25.0071467,121.3162373
24,都會1號門市(1、2樓),03-3239094,桃園市蘆竹區大竹路379381號,25.0210266,121.26397959999998
13,新越門市(B1),03-3478217,桃園市桃園區中正路19號,24.9900164,121.31260970000001
6,壢新門市,03-4261473,桃園市中壢區新生路53號一樓,24.958427,121.22233
3,新中福門市(1.2樓),03-4252461,桃園市中壢區中正路104號,24.954954,121.22300919999999
23,長庚門市,03-2114974,桃園市龜山區復興一路78號1樓,25.0596818,121.36851829999999
26,奉化門市,03-3214391,桃園市蘆竹區忠孝西路202號1樓,25.0397349,121.2887979
10,歐風1號門市(1.2樓),03-5679335,新竹市東區關新路36號,24.7851671,121.0189511
4,光復門市,03-6686840,新竹市東區光復路一段483號,24.784222,121.014599
3,竹站門市(B1),03-5247314,新竹市東區民族路2號,24.8027333,120.9718123
2,風城門市,03-5340810,新竹市東區民生路192號,24.811400600000002,120.97626699999999
7,頂竹門市,03-5619017,新竹市東區南大路256號,24.7995697,120.97267040000001
6,新金山門市,03-5679634,新竹市東區金山街10號,24.7782217,121.01982579999999
1,"大新竹門市(1,2,3樓)",03-5249364,新竹市東區中正路19號,24.8031001,120.970945
5,竹百門市(B1),03-5285398,新竹市東區西大路323號,24.801934699999997,120.96483740000001
9,清華門市(1、2樓),03-5744242,新竹市東區建功一路45-1號,24.7979461,120.9977771
8,青草湖門市,03-5621334,新竹市東區南大路615號,24.788147,120.96733
11,新大庄門市,03-5399456,新竹市香山區大庄路39、41號,24.789210100000002,120.92834270000002
1,喜來登門市,03-6577570,新竹縣竹北市十興里光明六路東一段241號,24.8207668,121.0265105
8,新豐門市,03-5576547,新竹縣新豐鄉建興路一段93之2號,24.8723543,120.99491359999999
3,竹興門市,03-5539671,新竹縣竹北市新社里中正西路132號1樓,24.8405503,121.0015226
2,鐵家門市,03-6587641,新竹縣竹北市自強南路211號1樓,24.8133693,121.0235778
7,湖口門市,03-5972109,新竹縣湖口鄉仁和路123號一樓,24.87311,121.0146011
5,長春門市,03-5969438,新竹縣竹東鎮長春路二段20、22號1樓,24.737401000000002,121.08888700000001
4,縣府門市,03-5554195,新竹縣竹北市縣政九路145號1樓,24.827983800000002,121.0101203
6,湖美門市,03-5904813,新竹縣湖口鄉中正路一段40.42號,24.9001725,121.04730009999999
39,清水門市,04-26221459,台中市清水區中山路106號,24.267285,120.57500900000001
41,東海門市,04-26319812,台中市龍井區新興路20、20-1號1樓,24.1808666,120.5898007
6,中運門市(台鐵台中火車站),04-22221500,台中市中區台灣大道一段1號,24.1367808,120.6850085
8,新太平門市,04-23514920,台中市太平區中興路106、108號,24.127709,120.7164889
15,中醫門市(兒童醫療大樓一樓商場),04-22075797,台中市北區學士路95號,24.156759,120.68099129999999
2,大買家門市,04-24824587,台中市大里區大明路315號,24.114977300000003,120.68035729999998
13,新中友門市(B棟B2),04-22290796,台中市北區三民路三段161號,24.1522437,120.68480579999999
23,逢甲門市,04-24524046,台中市西屯區福星路297號,24.1819644,120.6451584
7,新福門市(1.2樓),04-23952540,台中市太平區中山路4段129號,24.1480575,120.70350079999999
33,向心門市,04-23804162,台中市南屯區向心南路967號1樓,24.136861,120.64376000000001
31,沙鹿門市,04-26625683,台中市沙鹿區沙田路133號1樓,24.236255,120.55903700000002
27,健行門市(1.2樓),04-23231067,台中市西區健行路1042號,24.1567265,120.66314059999999
43,豐百門市(B1),04-25254427,台中市豐原區復興路2號,24.2509879,120.7206061
36,興大門市(1.2樓),04-22856236,台中市南區學府路48號,24.125870499999998,120.67527439999999
10,松竹門市,04-22476137,台中市北屯區松竹路二段172號,24.183446300000004,120.6965138
11,興昌門市,04-22472463,台中市北屯區興安路一段289號,24.1730923,120.6942992
24,逢星門市,04-24524278,台中市西屯區福星路431.431-1號,24.178914499999998,120.6454373
30,靜宜門市,04-26522801,台中市沙鹿區北勢東路586、588、590號,24.228820499999998,120.57397759999998
17,新大墩門市,04-23268921,台中市西屯區大墩路907.909號,24.156876899999997,120.65044350000001
16,新后里門市,04-25584033,台中市后里區甲后路一段539號,24.3092897,120.7193628
4,東榮門市,04-24832591,台中市大里區東榮路8號1樓,24.1102542,120.68913529999999
20,新宏台門市,04-24623972,台中市西屯區西屯路3段150之38號,24.186409,120.6223463
42,豐原門市(1、2樓),04-25153032,台中市豐原區中正路120號,24.251974,120.720455
22,新漢門市,04-23158709,台中市西屯區漢口路二段142號1樓,24.1656954,120.663009
35,新黎明門市,04-22511907,台中市南屯區黎明路二段425號,24.1519355,120.63456409999998
12,一中門市(1.2.3樓),04-22255016,台中市北區一中街31號,24.148217300000002,120.6844652
26,新美村門市,04-23786295,台中市西區美村路一段651、653號,24.136110600000002,120.66187579999999
9,東軍門市,04-24366933,台中市北屯區東山路1段250-2號,24.1709445,120.69933119999999
34,忠勇門市,04-23804497,台中市南屯區忠勇路105-27號,24.151928,120.615458
18,新百中門市(10樓),04-22548649,台中市西屯區台灣大道三段251號,24.163700199999997,120.64461670000001
5,大雅門市(1、2樓),04-25606799,台中市大雅區中清東路191號,24.223954,120.64760030000001
38,童綜合門市(B1),04-26567160,台中市梧棲區台灣大道8段699號,24.2469991,120.54237520000001
25,大公益門市,04-23217287,台中市西區公益路128號,24.150997600000004,120.66065990000001
44,霧峰門市,04-23398041,台中市霧峰區中正路854號,24.063002800000003,120.69859340000001
19,新中越門市(新光三越B1),04-22549441,台中市西屯區台灣大道三段301號,24.1647673,120.64347479999999
14,北平門市,04-22993105,台中市北區北平路二段98號,24.1713825,120.6753852
1,新大甲門市,04-26801077,台中市大甲區順天里3鄰蔣公路136號,24.3461358,120.62266709999999
32,東勢門市,04-25772457,台中市東勢區豐勢路391、393、395號1樓,24.255955899999996,120.82878290000001
3,楓康門市,04-24954025,台中市大里區成功路171號,24.0874451,120.70241599999999
40,潭子門市,04-25344038,台中市潭子區勝利路185號,24.211175,120.70053349999999
28,精誠門市(1、2樓),04-23298132,台中市西區精誠路15-1號,24.1555802,120.65627479999999
21,河南門市,04-24529934,台中市西屯區河南路二段264號1樓,24.175344,120.649285
29,廣三門市(廣三SOGO B1),04-23281605,台中市西區臺灣大道二段459號,24.1555445,120.66182260000001
37,烏日門市(1、2樓),04-23367597,台中市烏日區仁德村中山路一段417號,24.107631100000003,120.6381024
14,海佃門市,06-3585832,台南市安南區海佃路一段126號,23.0231403,120.19196979999998
3,公園門市,06-2219201,台南市中西區公園路60號1樓,22.9952193,120.20572720000001
28,歸仁門市,06-2308648,台南市歸仁區民權北路35號,22.9681827,120.2877885
20,崇學門市,06-2903571,台南市東區崇學路54號,22.978319,120.2220342
22,新德門市,06-2134411,台南市南區大同路二段114號,22.9798038,120.21256029999999
21,成大門市,06-2091967,台南市東區勝利路118號,22.995913100000003,120.218392
25,善化門市,06-5850462,台南市善化區中正路474.474-1.474-2號一樓,23.1315247,120.29399029999999
6,開元門市,06-2086346,台南市北區開元路302號,23.0089773,120.2232463
15,新佳里門市(1.2樓),06-7233045,台南市佳里區延平路233號,23.159792000000003,120.178389
11,統強門市,06-2015148,台南市永康區正強街207號,23.028942800000003,120.251576
1,新中山門市(B1),06-2228454,台南市中西區中山路162號,22.9955009,120.20982009999999
19,崇德門市,06-2904439,台南市東區崇德路619號,22.9718109,120.2276285
7,奇美門市,06-2523912,台南市永康區大武街34號,23.0200537,120.2227733
17,南紡門市(B1),06-2086010,台南市東區東光里1鄰中華東路一段366號,22.990786,120.232703
24,麻豆門市,06-5711055,台南市麻豆區興中路70號1樓,23.183566100000004,120.2503087
8,崑大門市,06-2071490,台南市永康區大灣路927-1號,22.9990251,120.2538351
12,康國門市,06-2017223,台南市永康區復國一路417號1樓,23.0136901,120.245851
16,鐵站門市(1、2樓),06-2227047,台南市東區北門路一段314號,22.9964796,120.2121906
10,永華門市,06-3127217,台南市永康區中華路149號,22.998693,120.234058
9,新家專門市,06-2433956,台南市永康區中正路561、563號,23.039918300000004,120.23853340000001
13,安平門市,06-2985724,台南市安平區永華路二段760號1樓,22.9912546,120.1713051
2,康橋門市,06-2221593,台南市中西區中正路220號,22.993136899999996,120.1972625
27,新營門市,06-6320940,台南市新營區民權路6、8號,23.3030146,120.31344720000001
23,金典門市,06-2646917,台南市南區金華路二段59號,22.9783843,120.1910731
5,嘉藥門市,06-2662681,台南市仁德區二仁路一段161號、163號,22.9205641,120.22483390000002
4,新天地門市,06-3030025,台南市中西區西門路一段658號B2,22.9868277,120.1977034
18,百成門市(B2),06-2087091,台南市東區前鋒路210號,22.996285500000003,120.21430749999999
26,新化門市,06-5907747,台南市新化區中山路241號,23.035901100000004,120.30839399999999
26,大統門市(B1),07-2230249,高雄市苓雅區和平一路218號,22.6308988,120.31787479999998
28,新雄文門市,07-2238460,高雄市苓雅區廣州一街143-7號,22.625374800000003,120.31657240000001
18,新岡山門市,07-6214764,高雄市岡山區壽天路117號,22.794414899999996,120.291069
