id,name,phone,address,lat,lng
432,嘉義東門,(05)276-2093,嘉義市東區和平路134-13號,23.4777918,120.4575125
239,蘆竹大竹,(03)313-3162,桃園縣蘆竹鄉大新一街15號,25.0242311,121.2567291
610,花蓮林森,(03)8310753,花蓮縣花蓮市林森路69-71號,23.9761744,121.5973433
525,高雄榮佑,(07)3109872,高雄市左營區榮佑路25號,22.6816861,120.3207451
294,旅順,(04)2241-0470,台中市北屯區旅順路二段78號1樓,24.174387,120.687886
507,大寮,(07)786-0058,高雄市大寮區正氣路29巷16號,22.6022144,120.3960796
317,沙鹿,(04)2663-2748,台中市沙鹿區大同街119之1號,24.2394423,120.5591813
501,高雄建工,(07)382-0860,高雄市三民區建工路736號,22.648637,120.319723
290,中清,(04)2426-1698,台中市北屯區后庄路３５巷１號,24.188772,120.662638
308,台中文華,(04)2316-5317,台中市西屯區河南路１段125號,24.172732,120.646338
347,北豐原,(04)2513-1652,台中市豐原區大順街133號,24.2602749,120.7236169
611,花蓮重慶,(03)8311051,花蓮縣花蓮市重慶路331號,23.9716835,121.6076027
510,小港宏平,(07)805-3690,高雄市小港區宏平路１５２號１樓,22.5702677,120.3616347
581,恆春西門,(08)888-2819,屏東縣恆春鎮西門路110號,22.0081119,120.7436651
546,梓官中崙,(07)6170891,高雄市梓官區中崙路231號,22.7610397,120.2694042
116,中和光華,(02)8245-5860,新北市中和區光華街31巷2號1樓,25.0039979,121.505183
513,仁武中華,(07)3746681,高雄市仁武區中華路190號,22.6996999,120.3506986
398,斗南,(05)595-1419,雲林縣斗南鎮中山路32巷6號,23.6741509,120.4803564
533,高雄一心,(07)330-0128,高雄市前鎮區一心二路157號1樓,22.6122929,120.307772
503,高雄義華,(07)380-0981,高雄市三民區義華路92號,22.6426089,120.3429057
248,新竹金山,(03)5630020,新竹市東區金山七街20號1-3樓,24.7783437,121.0201084
457,永康大灣,(06)205-5428,台南市永康區崑山街1號,23.0003164,120.257845
431,吳鳳,(05)227-2869,嘉義市東區吳鳳南路529號,23.4610994,120.457189
91,三重力行,(02)89820656,新北市三重區力行路１段54號,25.0684992,121.4854945
33,大安,(02)2755-3018,台北市大安區復興南路２段237號,25.0258847,121.5436722
426,嘉義仁愛,(05)2280211,嘉義市西區仁愛路335號1-2樓,23.4744782,120.4421762
128,永和竹林,(02)89250736,新北市永和區竹林路73-1號,25.0131686,121.5191081
459,白河,(06)684-0717,台南市白河區富民路142號,23.3451413,120.414184
440,大同,(05)379-2189,嘉義縣朴子市大同路60號,23.4614015,120.244956
31,北市建國,(02)2784-9591,台北市大安區建國南路２段123巷16號,25.0294396,121.539114
179,鴻金寶,(02)2208-2396,新北市新莊區民安路188巷5號之2,25.0230568,121.4247951
480,文南,(06)292-3851,台南市南區健康路二段334號,22.982032,120.1882393
95,三重中正北,(02)89810050,新北市三重區中正北路70號,25.064495,121.486264
206,中壢元化,(03)4220566,桃園縣中壢市元化路127號,24.9590615,121.228062
488,新營民生,(06)6571758,台南市新營區民生路172號,23.3113374,120.3073015
149,板橋重慶,(02)2957-2986,新北市板橋區重慶路66號,25.0065404,121.4615562
18,北市延平,(02)2816-4306,台北市士林區延平北路５段238號,25.0844114,121.510023
14,基隆信義,(02)2427-8376,基隆市信義區義六路５號,25.1288714,121.7509383
56,文山木柵,(02)2936-1296,台北市文山區木柵路３段41號,24.9885786,121.5658385
549,左營海總,(07)301-1528,高雄市楠梓區軍校路800號,22.710663,120.293227
242,南崁二,(03)2220572,桃園縣蘆竹鄉南崁路152號,25.0470255,121.294424
585,介壽,(08)788-3320,屏東縣潮州鎮介壽路81號1樓,22.5440972,120.5365127
11,大武崙,(02)2430-0481,基隆市安樂區基金一路135巷21弄2號之1,25.1388917,121.7096371
444,台南大勇,(06)2260151,台南市中西區金華路３段69號,22.9899891,120.192312
155,泰山明志,(02)22971361,新北市泰山區明志路１段21號,25.0657825,121.4337166
28,北市和平,(02)2396-5361,台北市大安區和平東路１段63號,25.0267665,121.5243852
506,高雄大社,(07)354-1006,高雄市大社區中山路347號,22.7316285,120.3511632
322,大智,(04)2280-2267,台中市東區大智路350巷2號1樓,24.1293225,120.6900814
285,太平宜昌,(04)2278-7351,台中市太平區宜昌路568號1樓,24.1478664,120.7158448
111,土城廣明,(02)89676071,新北市土城區廣明街63巷31號1樓,24.9930699,121.4539528
168,北新,(02)2910-0370,新北市新店區北新路二段252號地下室,24.9779922,121.5431641
190,蘆洲九芎,(02)8283-3529,新北市蘆洲區九芎街90巷6號,25.0802144,121.4657742
621,澎湖中華,(06)9268889,澎湖縣馬公市中華路61-4號,23.5703828,119.5709165
473,台南崇明,(06)2697051,台南市東區崇明路385號1、2樓,22.9746636,120.2231093
265,苑裡,(037)862-427,苗栗縣苑裡鎮世界路22號,24.440779,120.6564981
107,土城中央二,(02)22633082,新北市土城區中央路２段191號B1-3樓,24.975535,121.442173
418,埔里信義,(049)2420940,南投縣埔里鎮信義路217號,23.9730424,120.9725261
485,善化忠孝,(06)5856080,台南市善化區忠孝路66號,23.132589,120.303176
148,板橋國慶,(02)2951-1291,新北市板橋區重慶路247號1樓,25.0009826,121.4628624
377,鹿港彰頂,(04)7710673,彰化縣鹿港鎮頂草路１段25號,24.0869003,120.4802924
122,中和,(02)3151-8633,新北市中和區景新街516號地下2樓,24.986861,121.513665
371,員林,(04)833-2099,彰化縣員林鎮三和里三民東街359號1樓,23.9608506,120.582454
593,宜蘭中山,(03)935-5264,宜蘭縣宜蘭市中山路二段83號,24.7457241,121.7552592
340,中興,(04)2622-2558,台中市清水區中興街57號,24.2718541,120.5749087
219,大有,(03)317-6146,桃園縣桃園市大有路581號,25.0161131,121.3165364
324,東勢豐勢,(04)25880135,台中市東勢區豐勢路115號,24.2497481,120.8306613
238,迴龍,(02)8200-0799,桃園縣龜山鄉萬壽路一段161號地下1樓,25.0182984,121.4073534
119,南華,(02)2248-2639,新北市中和區南華路２７號Ｂ１,24.9960811,121.5029865
150,板橋國光,(02)2968-8110,新北市板橋區國光路57號地下1樓,25.0181404,121.4585089
313,忠明,(04)2375-6219,台中市西區忠明南路445號,24.1378555,120.6575119
301,台中學士,(04)22050031,台中市北區學士路261號,24.1621945,120.6808163
413,竹山,(049)263-5201,南投縣竹山鎮竹山路136號,23.754544,120.682795
333,台中復興,(04)2261-2116,台中市南區復興路二段160號,24.126555,120.6654516
519,北左營,(07)345-5301,高雄市左營區重愛路112號,22.683994,120.317555
591,冬山,(03)959-6821,宜蘭縣冬山鄉冬山路１段837號,24.6324858,121.794711
51,東湖,(02)2630-8318,台北市內湖區東湖路118號,25.068108,121.6161929
409,雲林麥寮,(05)693-0278,雲林縣麥寮鄉中山路436號,23.750556,120.250346
287,太平,(04)2395-2770,台中市太平區樹德路117號,24.1542153,120.7118928
53,內湖星雲,(02)2792-0119,台北市內湖區星雲街163號,25.0809908,121.5967013
64,復興崗,(02)28959768,台北市北投區中央北路２段181號,25.137672,121.492638
79,信義林口,(02)2726-7216,台北市信義區林口街176號,25.040874,121.580923
108,土城頂埔,(02)2268-8120,新北市土城區中州路28巷30號2樓,24.9580658,121.4147093
561,鳳山青年,(07)7670050,高雄市鳳山區青年路２段261號,22.6386747,120.3506798
126,永和永安,(02)8660-2181,新北市永和區中正路742號,25.0103879,121.515338
244,新竹中正,(03)543-7670,新竹市北區中正路411號1樓,24.8155969,120.9603069
458,永康復國,(06)202-5226,台南市永康區復國一路315巷1號,23.0102974,120.2462188
5,基隆復興,(02)2437-6268,基隆市中山區復興路151號,25.1455054,121.7264213
554,高雄明倫,(07)5502381,高雄市鼓山區明倫路466號,22.6637219,120.297877
358,永靖,(04)824-3546,彰化縣永靖鄉瑚璉村瑚璉路116號1樓,23.9262713,120.5506237
182,新莊建國,(02)29080371,新北市新莊區建國一路53號,25.030463,121.434642
328,台中東興,(04)2475-2129,台中市南屯區東興路二段236號,24.1424582,120.6530953
332,台中學府,(04)22201622,台中市南區復興路３段126號,24.1300924,120.6729158
145,板橋江寧,(02)22580369,新北市板橋區江寧路３段29號1樓,25.031731,121.4710917
455,永康北灣,(06)2712378,台南市永康區永大路２段1068號,23.0181706,120.262768
35,大直北安,(02)8509-6500,台北市中山區北安路588巷8號,25.080963,121.549282
598,羅東中正,(03)955-9203,宜蘭縣羅東鎮中正南路88號,24.669787,121.771683
16,士林大南,(02)2880-2763,台北市士林區大南路315號,25.0888497,121.5180554
394,斗六西平,(05)5333028,雲林縣斗六市西平路248號,23.7122244,120.535422
268,苗栗縣府,(037)352-366,苗栗縣苗栗市縣府路123號,24.5644997,120.8191455
210,龍岡,(03)437-9961,桃園縣中壢市龍東路360號,24.9323601,121.2554158
223,桃企,(03)375-0606,桃園縣桃園市桃鶯路196號1樓,24.9820933,121.3190724
283,大雅學府,(04)2565-4966,台中市大雅區學府路109之11號,24.2178938,120.650744
221,桃園中正,(03)3365366,桃園縣桃園市中正路498、500號1樓,25.0023583,121.306398
609,花蓮中正,(03)834-9816,花蓮縣花蓮市中正路230號,23.9724301,121.600309
407,虎尾林森,(05)6360916,雲林縣虎尾鎮林森路２段434號,23.6990275,120.4243519
516,高雄左大,(07)5811619,高雄市左營區左營大路272號,22.6859293,120.2905508
277,大里永隆,(04)24180262,台中市大里區東榮路666號,24.1093423,120.6766162
574,東港博愛,(08)8310140,屏東縣東港鎮博愛街268號之1,22.469001,120.449025
620,金門慈湖,(082)322240,金門縣金寧鄉下埔下56-1號,24.4395595,118.3115515
273,大甲,(04)2688-0775,台中市大甲區復興路59號,24.346283,120.6200413
49,內湖民權,(02)27916706,台北市內湖區民權東路６段90巷18號1樓,25.0679173,121.5860415
545,高雄苓雅二,(07)333-2905,高雄市苓雅區苓雅一路406-1號,22.618766,120.3033959
237,龜山,(03)359-5569,桃園縣龜山鄉新興村自強南路83號,24.9924785,121.3389526
512,小港漢民,(07)806-5380,高雄市小港區漢民路393號,22.566988,120.356814
596,宜蘭頭城,(03)977-9542,宜蘭縣頭城鎮開蘭路149號地下1樓,24.85895,121.823985
526,岡山,(07)626-6367,高雄市岡山區仁壽路22號,22.7933206,120.2897793
173,中平,(02)8992-9800,新北市新莊區中平路82巷27號,25.0450366,121.446022
197,蘆洲重陽,(02)2848-6699,新北市蘆洲區重陽街46號1樓,25.0827782,121.4815935
218,桃園大有二,(03)3166792,桃園縣桃園市大有路466號,25.0123726,121.3188984
518,高雄重信,(07)3418371,高雄市左營區重信路8號,22.6836479,120.315493
307,台中忠義,(04)23150772,台中市西屯區忠義街80號,24.161537,120.6595597
298,台中永興,(04)22360335,台中市北區永興街242號,24.1654993,120.6825079
166,新店北宜,(02)22170282,新北市新店區北宜路２段82-7號1樓,24.95314,121.554535
89,龍山,(02)2336-7191,台北市萬華區廣州街263號,25.0368934,121.4964795
118,中和秀朗,(02)2946-6606,新北市中和區秀朗路３段175巷2號,24.9908784,121.5243476
286,東平,(04)2277-2726,台中市太平區東平路499號,24.133491,120.719112
241,蘆竹忠孝,(03)212-2818,桃園縣蘆竹鄉忠孝西路50號,25.0439751,121.2917746
323,東勢東蘭,(04)2587-7537,台中市東勢區東蘭路５４之２號,24.2665911,120.8248622
233,龍潭中正,(03)409-0073,桃園縣龍潭鄉中正路311-3號,24.8616718,121.2184594
454,永康正強,(06)203-0220,台南市永康區正強街172號,23.0276139,120.2519964
345,龍井中央,(04)26380176,台中市龍井區中央路３段46號,24.2120073,120.5251638
389,彰化彰鹿,(04)7613893,彰化縣彰化市彰鹿路90號,24.0618741,120.5172169
613,鳳林,(03)876-4883,花蓮縣鳳林鎮中正路２段212號,23.7492815,121.4500893
129,永和福和,(02)29250662,新北市永和區福和路353號,25.0072699,121.5146893
177,新莊化成,(02)2276-0765,新北市新莊區化成路71號,25.0460939,121.46528
42,中山朱崙,(02)2721-0291,台北市中山區龍江路15號,25.0474355,121.5404969
543,高雄苓雅,(07)330-0858,高雄市苓雅區林森二路36號,22.6166103,120.3081091
321,十甲,(04)2215-3229,台中市東區十甲路452號,24.1442488,120.7095165
4,基隆西定,(02)2423-3772,基隆市中山區西定路230號,25.137479,121.732146
448,延平,(06)283-2310,台南市北區公園路798號1樓,23.0119248,120.2113719
93,三重三和二,(02)22861386,新北市三重區三和路４段103號之2,25.0767881,121.4868182
153,北縣金山,(02)2498-9013,新北市金山區中山路114號,25.2197004,121.6396426
542,光華,(07)727-4633,高雄市苓雅區光華一路148號之31,22.6246249,120.3155295
198,鶯歌建國,(02)8677-8565,新北市鶯歌區建國路85號,24.953972,121.3530486
504,鼎金,(07)342-3622,高雄市三民區鼎泰街232號,22.6658612,120.3184379
304,后里,(04)2558-3498,台中市后里區后里村甲后路587號,24.3095233,120.7183854
296,五權,(04)2202-3660,台中市北區五權路１７６號中央市場內,24.1491199,120.675286
617,開封,(089)360-958,台東縣台東市開封街372號,22.7636779,121.144697
578,屏東自由,(08)766-6812,屏東縣屏東市自由路589號,22.6831931,120.4857382
228,桃園慈文,(03)3562315,桃園縣桃園市慈文路317號,25.006303,121.30178
211,中壢環東,(03)428-5469,桃園縣中壢市環中東路２段746、750、750-1、750-2號,24.9432535,121.2274629
138,大觀,(02)2675-6939,新北市板橋區大觀路３段236號B1,24.9922026,121.4296291
134,汐止建成,(02)2641-6373,新北市汐止區建成路58號,25.07315,121.6635171
216,平鎮壢新,(03)492-2067,桃園縣平鎮市廣泰路210巷1號,24.9439305,121.2036332
68,唭哩岸,(02)2826-1176,台北市北投區東華街２段180號,25.1202789,121.5109792
17,士林天母,(02)2871-1915,台北市士林區中山北路７段81巷7號,25.1217306,121.5303242
76,三興,(02)2739-0287,台北市信義區吳興街156巷6號,25.0290753,121.5611877
78,松山松興,(02)2763-8669,台北市信義區松隆路36號,25.043143,121.567661
514,高雄仁武,(07)371-6721,高雄市仁武區仁雄路25號之1,22.680939,120.3516706
423,鹿谷,(049)2750062,南投縣鹿谷鄉鹿彰路316號,23.7473958,120.7517598
55,文山永建,(02)2236-8375,台北市文山區木柵路１段177號,24.987736,121.5509741
127,永和,(02)8926-3781,新北市永和區竹林路179巷4號地下室,25.0097519,121.5209549
80,信義嘉興,(02)27221523,台北市信義區基隆路２段22號B1,25.0319986,121.5587016
416,南投,(049)224-8375,南投縣南投市南陽路452號1樓,23.912492,120.681487
600,羅東倉前,(03)9532430,宜蘭縣羅東鎮倉前路49號,24.6802187,121.7710825
364,道周,(04)757-8138,彰化縣和美鎮山梨里平安路115號1樓,24.1085734,120.4926922
565,鳳山五甲,(07)831-1539,高雄市鳳山區錦田路189號,22.5950357,120.3311018
428,嘉義竹圍,(05)281-5889,嘉義市西區四維路368號,23.4875152,120.4278406
590,宜蘭五結,(03)960-1380,宜蘭縣五結鄉五結路２段450號,24.6847967,121.7966899
284,太平勤益,(04)23910679,台中市太平區中山路１段336號,24.1437718,120.7341246
615,台東中山,(089)339-886,台東縣台東市中山路370號1、2樓,22.7534411,121.148725
336,神岡,(04)2561-8046,台中市神岡區中山路832號,24.2496692,120.6785813
420,明賢,(049)231-3422,南投縣草屯鎮中山街57號,23.9757798,120.6823935
587,朝昇,(08)7861925,屏東縣潮州鎮潮昇東路93號,22.5516471,120.5488594
372,育英,(04)836-9077,彰化縣員林鎮育英路600號1樓,23.9693419,120.573935
352,霧峰,(04)2331-2832,台中市霧峰區民生路７５號,24.0788352,120.7184632
62,興隆,(02)8931-1551,台北市文山區興隆路一段53號地下室,25.0039849,121.5409398
92,三重三和,(02)29706585,新北市三重區三和路２段139號,25.0694399,121.4984284
316,精誠,(04)2328-2660,台中市西區精誠路294號1樓,24.1486921,120.6550482
584,萬丹,(08)7763110,屏東縣萬丹鄉大憲街210號,22.5873073,120.4877605
170,新店安民,(02)2212-0177,新北市新店區安民街79號,24.9675587,121.5165676
227,桃園復興,(03)333-0558,桃園縣桃園市復興路380號1樓,24.990365,121.303746
260,竹南,(037)464-790,苗栗縣竹南鎮大營路175-1號,24.6869222,120.8726106
13,基隆東光,(02)2466-4711,基隆市信義區東信路55巷17號,25.1267397,121.7660669
289,北屯,(04)2231-2080,台中市北屯區北屯路289之10號,24.1674225,120.6955617
603,玉里二,(03)8885509,花蓮縣玉里鎮仁愛路１段116號,23.3287124,121.3171135
88,萬華萬大,(02)23032790,台北市萬華區萬大路406號1樓、B1,25.0215354,121.4984145
608,花蓮建國,(03)846-3875,花蓮縣吉安鄉建國路一段119號,23.9854561,121.5925004
547,高雄七賢,(07)285-0181,高雄市新興區七賢二路10號,22.6348098,120.3014762
386,彰化自強南,(04)763-4986,彰化縣彰化市自強南路589號1樓,24.0788658,120.5305175
486,新化,(06)5970281,台南市新化區中正路540之1號,23.0396634,120.3068701
392,雲林土庫,(05)6620005,雲林縣土庫鎮建國路161號,23.6795094,120.3921267
355,二林,(04)896-0724,彰化縣二林鎮南光里大成路342號1樓,23.8940315,120.3638614
348,田心,(04)2524-4638,台中市豐原區田心路二段182號,24.2395568,120.7210542
142,文聖,(02)8259-5356,新北市板橋區文聖街73號1+2樓,25.030497,121.4773079
140,板橋中正,(02)29652936,新北市板橋區中正路1巷28號,25.0114819,121.454789
192,蘆洲中原,(02)22816671,新北市蘆洲區中原路6-10號1樓,25.0837234,121.461382
558,鳳山中山,(07)7191508,高雄市鳳山區中山路66號,22.6219261,120.3597855
22,大同大龍,(02)25862915,台北市大同區大龍街153號,25.0679016,121.5159936
586,潮州,(08)789-3198,屏東縣潮州鎮延平路156號,22.555392,120.540394
551,高雄德賢,(07)3613191,高雄市楠梓區德賢路479號1樓,22.7259931,120.3021041
315,台中向上,(04)23010568,台中市西區美村路１段298.300.302號,24.1467925,120.6614989
569,屏東龍泉,(08)770-9236,屏東縣內埔鄉昭勝路60號,22.6706255,120.6001622
217,桃園三民,(03)333-0592,桃園縣桃園市三民路３段11巷1號,24.998618,121.308371
404,西螺,(05)586-0703,雲林縣西螺鎮光復西路117號,23.7966685,120.4610903
450,台南湖美,(06)259-0500,台南市北區和緯路五段30號,23.0067192,120.1853037
555,鼓山,(07)588-5867,高雄市鼓山區銘傳路61號,22.6651608,120.2843098
403,西螺中山,(05)586-2575,雲林縣西螺鎮中山路182號,23.800014,120.45812
475,台南崇德,(06)2606907,台南市東區崇德路154-156號,22.9790668,120.2200718
58,木新,(02)2234-8532,台北市文山區恆光街37號,24.9826797,121.5670666
240,蘆竹吉林,(03)2220438,桃園縣蘆竹鄉吉林路13號,25.050845,121.296053
229,新屋,(03)477-9998,桃園縣新屋鄉中山路409號,24.9730808,121.1011138
390,彰化彰新,(04)7366387,彰化縣彰化市彰新路一段72號1樓,24.0909406,120.5385357
462,台南華平,(06)2996925,台南市安平區華平路619號,22.9963119,120.1757076
577,屏東,(08)732-8738,屏東縣屏東市民族路202號,22.671321,120.480855
6,基隆中正,(02)2462-4226,基隆市中正區中正路676號,25.151587,121.767859
40,中山興安,(02)2500-0562,台北市中山區興安街55號,25.056287,121.541846
124,五股,(02)8295-3966,新北市五股區成泰路１段235號之13,25.0794009,121.4360864
270,頭份,(037)691-182,苗栗縣頭份鎮東興路43號,24.6827341,120.9061344
187,樹林中山,(02)8675-4228,新北市樹林區中山路１段29-1.31號,25.011832,121.4655286
515,仁武永仁,(07)3716382,高雄市仁武區永仁街352號,22.6843803,120.3347319
61,順興,(02)2937-0515,台北市文山區興隆路４段143號,24.985128,121.561653
396,斗六,(05)532-2594,雲林縣斗六市林頭里莊敬路43號,23.7038424,120.5505914
599,羅東南門,(039)571-752,宜蘭縣羅東鎮南門路86號,24.6730433,121.7675059
77,信義六合,(02)2720-1907,台北市信義區松仁路240巷19號,25.0243196,121.5688375
365,和美愛民,(04)7552137,彰化縣和美鎮仁化路150號1樓,24.1094942,120.4984321
495,鹽水,(06)6530571,台南市鹽水區後厝70號,23.3199861,120.2717445
73,松山新東,(02)27637318,台北市松山區民生東路５段223-1號1樓,25.0593363,121.5670672
341,頭家,(04)2531-2709,台中市潭子區中山路一段225巷6號,24.1968803,120.702498
157,泰山泰林,(02)22962350,新北市泰山區泰林路２段200號,25.0612899,121.4334535
384,長興,(04)729-8796,彰化縣彰化市光復路35號1樓,24.0807079,120.544725
